 prec,T,Wliq,PsiS,soil_mbe,soil_ET,soil_Infiltration,soil_Drainage,soil_Runoff,soil_PondSto,canopy_SWE,canopy_swe_l,canopy_swe_i,canopy_CanopyEvap,canopy_SoilEvap,tr_spafhy,canopy_Interception,canopy_Throughfall,canopy_PotInfiltration,canopy_mbe,canopy_CanopyStorage,LE,tr_phydro,gs,soil_Kh,Melt,Freeze,beta_SoilEvap,canopy_Unloading
0.716435E-4,2.10501,0.357996,-0.174255E-1,0.125733E-13,0.153551E-1,0.254070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.153532E-1,0.192967E-5,0.384676E-2,0.254070,0.254070,0.277556E-16,0.148179,10.6426,0.536019E-9,0.267780E-4,0.969705E-6,0.00000,0.00000,0.778252,0.00000
0.716435E-4,2.51999,0.358590,-0.170087E-1,0.577316E-14,0.197010E-1,0.257235,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.195290E-1,0.171928E-3,0.681353E-3,0.257235,0.257235,0.00000,0.148860,13.6493,0.477577E-7,0.211466E-2,0.974164E-6,0.00000,0.00000,0.779543,0.00000
0.716435E-4,2.64499,0.359175,-0.166080E-1,0.521805E-14,0.235754E-1,0.257796,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.226535E-1,0.921946E-3,0.120684E-3,0.257796,0.257796,-0.277556E-16,0.148981,16.3316,0.256096E-6,0.110600E-1,0.978575E-6,0.00000,0.00000,0.780816,0.00000
0.716435E-4,2.10001,0.359762,-0.162161E-1,0.865974E-14,0.231270E-1,0.257895,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.218273E-1,0.129968E-2,0.213760E-4,0.257895,0.257895,0.277556E-16,0.149002,16.0293,0.361021E-6,0.179274E-1,0.983010E-6,0.00000,0.00000,0.782092,0.00000
0.716435E-4,2.18668,0.360347,-0.158353E-1,-0.174860E-14,0.239773E-1,0.257913,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.223133E-1,0.166398E-2,0.378620E-5,0.257913,0.257913,0.00000,0.149006,16.6173,0.462217E-6,0.243122E-1,0.987443E-6,0.00000,0.00000,0.783363,0.00000
0.716435E-4,2.17334,0.360645,-0.156449E-1,-0.222045E-15,0.274418E-1,0.257916,0.111335,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.253856E-1,0.205624E-2,0.670627E-6,0.257916,0.257916,0.277556E-16,0.149007,19.0186,0.571178E-6,0.274631E-1,0.989705E-6,0.00000,0.00000,0.784010,0.00000
0.716435E-4,2.89499,0.360645,-0.156449E-1,0.174027E-13,0.234698E-1,0.257917,0.234446,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.215546E-1,0.191513E-2,0.118784E-6,0.257917,0.257917,-0.277556E-16,0.149007,16.2546,0.531980E-6,0.311315E-1,0.989705E-6,0.00000,0.00000,0.784010,0.00000
0.716435E-4,3.27499,0.360645,-0.156449E-1,-0.874301E-14,0.218203E-1,0.257917,0.236096,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.201178E-1,0.170254E-2,0.210395E-7,0.257917,0.257917,-0.277556E-16,0.149007,15.1068,0.472927E-6,0.288222E-1,0.989705E-6,0.00000,0.00000,0.784010,0.00000
0.716435E-4,3.37000,0.360645,-0.156449E-1,0.915934E-14,0.215669E-1,0.257917,0.236350,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.198465E-1,0.172040E-2,0.372660E-8,0.257917,0.257917,0.00000,0.149007,14.9300,0.477889E-6,0.298846E-1,0.989705E-6,0.00000,0.00000,0.784010,0.00000
0.716435E-4,3.28500,0.360645,-0.156449E-1,0.879852E-14,0.214266E-1,0.257917,0.236490,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.195303E-1,0.189634E-2,0.660070E-9,0.257917,0.257917,0.00000,0.149007,14.8340,0.526761E-6,0.355960E-1,0.989705E-6,0.00000,0.00000,0.784010,0.00000
0.716435E-4,4.28000,0.360645,-0.156449E-1,-0.865974E-14,0.314212E-1,0.257917,0.226495,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.273696E-1,0.405168E-2,0.116914E-9,0.257917,0.257917,0.00000,0.149007,21.7329,0.112547E-5,0.128397,0.989705E-6,0.00000,0.00000,0.784010,0.00000
0.716435E-4,3.84000,0.360645,-0.156449E-1,-0.430211E-14,0.240653E-1,0.257917,0.233851,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.213408E-1,0.272442E-2,0.207083E-10,0.257917,0.257917,-0.277556E-16,0.149007,16.6520,0.756783E-6,0.673786E-1,0.989705E-6,0.00000,0.00000,0.784010,0.00000
0.716435E-4,3.63998,0.360645,-0.156449E-1,0.571765E-14,0.153539E-1,0.257917,0.242563,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.140344E-1,0.131956E-2,0.366794E-11,0.257917,0.257917,-0.277556E-16,0.149007,10.6262,0.366543E-6,0.340823E-1,0.989705E-6,0.00000,0.00000,0.784010,0.00000
0.716435E-4,4.13998,0.360645,-0.156449E-1,-0.907607E-14,0.147484E-1,0.257917,0.243168,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.135032E-1,0.124516E-2,0.649690E-12,0.257917,0.257917,0.00000,0.149007,10.2023,0.345878E-6,0.326200E-1,0.989705E-6,0.00000,0.00000,0.784010,0.00000
0.716435E-4,4.17999,0.360645,-0.156449E-1,0.840994E-14,0.137715E-1,0.257917,0.244145,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.129705E-1,0.801041E-3,0.115065E-12,0.257917,0.257917,0.00000,0.149007,9.52616,0.222511E-6,0.188740E-1,0.989705E-6,0.00000,0.00000,0.784010,0.00000
0.716435E-4,4.08002,0.360645,-0.156449E-1,0.519029E-14,0.127200E-1,0.257917,0.245197,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.125608E-1,0.159227E-3,0.203727E-13,0.257917,0.257917,0.00000,0.149007,8.79966,0.442297E-7,0.326457E-2,0.989705E-6,0.00000,0.00000,0.784010,0.00000
0.716435E-4,4.37003,0.360645,-0.156449E-1,-0.374700E-14,0.158466E-1,0.257917,0.242070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.158418E-1,0.480887E-5,0.360863E-14,0.257917,0.257917,0.00000,0.149007,10.9596,0.133580E-8,0.798308E-4,0.989705E-6,0.00000,0.00000,0.784010,0.00000
0.716435E-4,4.48502,0.360645,-0.156449E-1,-0.938138E-14,0.149973E-1,0.257917,0.242919,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.149862E-1,0.110744E-4,0.639503E-15,0.257917,0.257917,-0.277556E-16,0.149007,10.3710,0.307623E-8,0.187128E-3,0.989705E-6,0.00000,0.00000,0.784010,0.00000
0.716435E-4,3.72501,0.360645,-0.156449E-1,-0.263678E-13,0.126748E-1,0.257917,0.245242,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.126728E-1,0.203512E-5,0.114197E-15,0.257917,0.257917,0.00000,0.149007,8.77134,0.565311E-9,0.362826E-4,0.989705E-6,0.00000,0.00000,0.784010,0.00000
0.716435E-4,3.12003,0.360645,-0.156449E-1,0.126288E-13,0.118895E-1,0.257917,0.246027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.118806E-1,0.889355E-5,0.228394E-16,0.257917,0.257917,0.277556E-16,0.149007,8.23262,0.247043E-8,0.162296E-3,0.989705E-6,0.00000,0.00000,0.784010,0.00000
0.716435E-4,3.16000,0.360645,-0.156449E-1,0.310862E-14,0.123799E-1,0.257917,0.245537,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.123779E-1,0.199809E-5,0.00000,0.257917,0.257917,0.00000,0.149007,8.57189,0.555024E-9,0.345855E-4,0.989705E-6,0.00000,0.00000,0.784010,0.00000
0.716435E-4,3.32498,0.360645,-0.156449E-1,0.632827E-14,0.110190E-1,0.257917,0.246898,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.110170E-1,0.200887E-5,0.00000,0.257917,0.257917,0.00000,0.149007,7.62837,0.558020E-9,0.375055E-4,0.989705E-6,0.00000,0.00000,0.784010,0.00000
0.417824E-4,3.17001,0.360374,-0.158180E-1,0.457967E-14,0.938736E-2,0.149536,0.248529,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.938534E-2,0.201742E-5,0.880342E-3,0.149536,0.149536,0.00000,0.149887,6.49976,0.560395E-9,0.454449E-4,0.987647E-6,0.00000,0.00000,0.783421,0.00000
0.417824E-4,2.80002,0.360375,-0.158171E-1,0.112133E-13,0.119924E-1,0.150093,0.137544,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.119905E-1,0.199309E-5,0.323822E-3,0.150093,0.150093,0.00000,0.150211,8.30643,0.553636E-9,0.358963E-4,0.987657E-6,0.00000,0.00000,0.783424,0.00000
0.417824E-4,2.54001,0.360376,-0.158168E-1,-0.349720E-14,0.938416E-2,0.150298,0.140709,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.938219E-2,0.197606E-5,0.119114E-3,0.150298,0.150298,0.00000,0.150330,6.50144,0.548906E-9,0.399575E-4,0.987661E-6,0.00000,0.00000,0.783426,0.00000
0.417824E-4,2.63501,0.360376,-0.158167E-1,0.374700E-14,0.114568E-1,0.150373,0.138841,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.112278E-1,0.228998E-3,0.438145E-4,0.150373,0.150373,0.00000,0.150374,7.93666,0.636106E-7,0.455751E-2,0.987663E-6,0.00000,0.00000,0.783426,0.00000
0.417824E-4,2.75500,0.360376,-0.158166E-1,-0.235367E-13,0.131676E-1,0.150401,0.137205,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.123770E-1,0.790665E-3,0.161166E-4,0.150401,0.150401,0.00000,0.150390,9.12080,0.219629E-6,0.173305E-1,0.987663E-6,0.00000,0.00000,0.783426,0.00000
0.417824E-4,1.51001,0.360376,-0.158166E-1,-0.146549E-13,0.189822E-1,0.150411,0.131418,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.174886E-1,0.149368E-2,0.592828E-5,0.150411,0.150411,0.00000,0.150396,13.1640,0.414912E-6,0.311000E-1,0.987663E-6,0.00000,0.00000,0.783426,0.00000
0.417824E-4,1.89001,0.360376,-0.158166E-1,0.126288E-13,0.328035E-1,0.150414,0.117607,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.303452E-1,0.245826E-2,0.218064E-5,0.150414,0.150414,0.00000,0.150398,22.7406,0.682849E-6,0.827686E-1,0.987663E-6,0.00000,0.00000,0.783426,0.00000
0.417824E-4,3.00998,0.360376,-0.158166E-1,0.103528E-13,0.354519E-1,0.150416,0.114963,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.322354E-1,0.321643E-2,0.802121E-6,0.150416,0.150416,0.00000,0.150399,24.5504,0.893454E-6,0.103324,0.987663E-6,0.00000,0.00000,0.783426,0.00000
0.417824E-4,3.05002,0.360376,-0.158166E-1,-0.335842E-14,0.277151E-1,0.150416,0.122701,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.250113E-1,0.270375E-2,0.295050E-6,0.150416,0.150416,0.00000,0.150399,19.1920,0.751041E-6,0.575523E-1,0.987663E-6,0.00000,0.00000,0.783426,0.00000
0.417824E-4,0.540009,0.360194,-0.159337E-1,-0.111022E-13,0.206668E-2,0.777667E-1,0.148350,0.00000,0.00000,0.726498E-1,0.345952E-2,0.691903E-1,0.00000,0.00000,0.206668E-2,0.108530E-6,0.150417,0.777667E-1,-0.138778E-16,0.150399,1.43454,0.574079E-6,0.299886E-1,0.986285E-6,0.00000,0.00000,0.783031,0.00000
0.417824E-4,2.55502,0.360558,-0.157004E-1,0.162093E-13,0.565895E-1,0.223066,0.211772E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.524898E-1,0.409973E-2,0.399215E-7,0.150417,0.223066,0.00000,0.150399,39.2052,0.113881E-5,0.166059,0.989043E-6,0.691903E-1,0.00000,0.783821,0.00000
0.417824E-4,3.19998,0.360376,-0.158166E-1,-0.749401E-14,0.316731E-1,0.150417,0.191393,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.284590E-1,0.321408E-2,0.146846E-7,0.150417,0.150417,0.00000,0.150399,21.9297,0.892801E-6,0.785876E-1,0.987663E-6,0.00000,0.00000,0.783426,0.00000
0.417824E-4,4.98502,0.360376,-0.158166E-1,0.818789E-15,0.812409E-1,0.150417,0.691758E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.727729E-1,0.846798E-2,0.540154E-8,0.150417,0.150417,0.00000,0.150399,56.1537,0.235222E-5,0.131711,0.987663E-6,0.00000,0.00000,0.783426,0.00000
0.417824E-4,5.96500,0.360376,-0.158166E-1,0.145578E-13,0.917095E-1,0.150417,0.587072E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.813997E-1,0.103097E-1,0.198689E-8,0.150417,0.150417,0.00000,0.150399,63.3304,0.286382E-5,0.103474,0.987663E-6,0.00000,0.00000,0.783426,0.00000
0.417824E-4,5.91000,0.360376,-0.158166E-1,-0.287270E-13,0.721534E-1,0.150417,0.782633E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.636932E-1,0.846020E-2,0.730850E-9,0.150417,0.150417,0.00000,0.150399,49.8285,0.235005E-5,0.790348E-1,0.987663E-6,0.00000,0.00000,0.783426,0.00000
0.417824E-4,5.68503,0.360376,-0.158166E-1,-0.171252E-13,0.544224E-1,0.150417,0.959943E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.485117E-1,0.591064E-2,0.268834E-9,0.150417,0.150417,0.00000,0.150399,37.5917,0.164184E-5,0.555728E-1,0.987663E-6,0.00000,0.00000,0.783426,0.00000
0.417824E-4,4.44998,0.360376,-0.158166E-1,0.782707E-14,0.283625E-1,0.150417,0.122054,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.260744E-1,0.228817E-2,0.988871E-10,0.150417,0.150417,0.00000,0.150399,19.6142,0.635604E-6,0.259703E-1,0.987663E-6,0.00000,0.00000,0.783426,0.00000
0.417824E-4,2.42001,0.360376,-0.158166E-1,-0.763278E-14,0.159571E-1,0.150417,0.134460,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.154716E-1,0.485480E-3,0.363743E-10,0.150417,0.150417,0.00000,0.150399,11.0565,0.134856E-6,0.632471E-2,0.987663E-6,0.00000,0.00000,0.783426,0.00000
0.417824E-4,1.58499,0.360376,-0.158166E-1,0.204003E-13,0.108930E-1,0.150417,0.139524,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.108781E-1,0.149590E-4,0.133798E-10,0.150417,0.150417,0.00000,0.150399,7.55365,0.415527E-8,0.215758E-3,0.987663E-6,0.00000,0.00000,0.783426,0.00000
0.417824E-4,1.94501,0.360376,-0.158166E-1,-0.115186E-13,0.122667E-1,0.150417,0.138150,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.122647E-1,0.193731E-5,0.492160E-11,0.150417,0.150417,0.00000,0.150399,8.50328,0.538143E-9,0.253137E-4,0.987663E-6,0.00000,0.00000,0.783426,0.00000
0.417824E-4,1.47000,0.360376,-0.158166E-1,0.124623E-13,0.806559E-2,0.150417,0.142351,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.806368E-2,0.190660E-5,0.181035E-11,0.150417,0.150417,0.00000,0.150399,5.59360,0.529611E-9,0.268211E-4,0.987663E-6,0.00000,0.00000,0.783426,0.00000
0.417824E-4,0.214996,0.360066,-0.160170E-1,-0.444089E-15,0.182641E-5,0.264352E-1,0.150415,0.00000,0.00000,0.123982,0.590388E-2,0.118078,0.00000,0.00000,0.182641E-5,0.665908E-12,0.150417,0.264352E-1,0.277556E-16,0.150399,0.126815E-2,0.507335E-9,0.308515E-4,0.985312E-6,0.00000,0.00000,0.782752,0.00000
0.417824E-4,0.295013,0.360178,-0.159441E-1,-0.104083E-14,0.183148E-5,0.713386E-1,0.264333E-1,0.00000,0.00000,0.203060,0.966950E-2,0.193390,0.00000,0.00000,0.183148E-5,0.244943E-12,0.150417,0.713386E-1,-0.277556E-16,0.150399,0.127157E-2,0.508744E-9,0.310876E-4,0.986163E-6,0.307293E-1,0.00000,0.782996,0.00000
0.417824E-4,0.230011,0.360135,-0.159723E-1,-0.693889E-17,0.182736E-5,0.539629E-1,0.713368E-1,0.00000,0.00000,0.299513,0.142625E-1,0.285251,0.00000,0.00000,0.182736E-5,0.900989E-13,0.150417,0.539629E-1,0.00000,0.150399,0.126879E-2,0.507599E-9,0.301005E-4,0.985834E-6,0.239585E-1,0.00000,0.782902,0.00000
0.00000,-1.43997,0.360000,-0.160601E-1,0.955486E-14,0.173874E-5,0.00000,0.539612E-1,0.00000,0.00000,0.299513,0.00000,0.299513,0.365458E-2,0.00000,0.173874E-5,0.00000,0.00000,0.00000,-0.147451E-16,0.146745,2.54271,0.482984E-9,0.318408E-4,0.984811E-6,0.00000,0.142625E-1,0.782609,0.00000
0.00000,-2.21500,0.360000,-0.160601E-1,0.344523E-14,0.169062E-5,0.00000,0.00000,0.00000,0.00000,0.299513,0.00000,0.299513,0.242034E-2,0.00000,0.169062E-5,0.00000,0.00000,0.00000,0.151788E-16,0.144324,1.68559,0.469617E-9,0.372290E-4,0.984811E-6,0.00000,0.00000,0.782609,0.00000
0.00000,-2.38498,0.360000,-0.160601E-1,0.383637E-14,0.113103E-4,0.00000,0.00000,0.00000,0.00000,0.299513,0.00000,0.299513,0.210701E-2,0.00000,0.113103E-4,0.00000,0.00000,0.00000,-0.273219E-16,0.142217,1.47446,0.314176E-8,0.248183E-3,0.984811E-6,0.00000,0.00000,0.782609,0.00000
0.00000,-2.96500,0.359999,-0.160606E-1,-0.138255E-13,0.284083E-3,0.00000,0.00000,0.00000,0.00000,0.299513,0.00000,0.299513,0.240917E-2,0.00000,0.284083E-3,0.00000,0.00000,0.00000,0.390313E-17,0.139808,1.87568,0.789120E-7,0.634388E-2,0.984806E-6,0.00000,0.00000,0.782607,0.00000
0.00000,-1.54501,0.359996,-0.160627E-1,0.972616E-14,0.131378E-2,0.00000,0.00000,0.00000,0.00000,0.299513,0.00000,0.299513,0.462801E-2,0.00000,0.131378E-2,0.00000,0.00000,0.00000,0.320924E-16,0.135180,4.13251,0.364939E-6,0.401015E-1,0.984781E-6,0.00000,0.00000,0.782600,0.00000
0.00000,2.92001,0.360602,-0.156722E-1,-0.122680E-13,0.571482E-1,0.299513,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.208267E-1,0.531450E-1,0.400323E-2,0.00000,0.00000,0.299513,0.00000,0.114353,54.0023,0.111201E-5,0.863669E-1,0.989379E-6,0.299513,0.00000,0.783917,0.00000
0.00000,4.64499,0.360000,-0.160601E-1,-0.164868E-13,0.893579E-1,0.00000,0.151396,0.00000,0.00000,0.00000,0.00000,0.00000,0.354422E-1,0.819929E-1,0.736502E-2,0.00000,0.00000,0.00000,-0.693889E-17,0.789113E-1,86.2898,0.204584E-5,0.907590E-1,0.984811E-6,0.00000,0.00000,0.782609,0.00000
0.00000,6.55502,0.359711,-0.162499E-1,-0.206779E-13,0.115613,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.548455E-1,0.104021,0.115925E-1,0.00000,0.00000,0.00000,0.00000,0.240658E-1,117.645,0.322015E-5,0.920952E-1,0.982623E-6,0.00000,0.00000,0.781980,0.00000
0.00000,8.04001,0.359350,-0.164904E-1,0.760503E-14,0.144467,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.240658E-1,0.129565,0.149018E-1,0.00000,0.00000,0.00000,0.00000,-0.100614E-15,116.151,0.413938E-5,0.100112,0.979893E-6,0.00000,0.00000,0.781195,0.00000
0.00000,8.99503,0.358922,-0.167799E-1,-0.175138E-13,0.171042,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.613960E-18,0.153336,0.177064E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,117.773,0.491844E-5,0.100627,0.976667E-6,0.00000,0.00000,0.780266,0.00000
0.00000,9.04501,0.358576,-0.170180E-1,-0.111022E-15,0.138342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.121271,0.170703E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,95.2521,0.474174E-5,0.875649E-1,0.974064E-6,0.00000,0.00000,0.779514,0.00000
0.00000,9.38000,0.358191,-0.172876E-1,0.106026E-13,0.154294,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.135297,0.189970E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,106.202,0.527694E-5,0.909993E-1,0.971166E-6,0.00000,0.00000,0.778675,0.00000
0.00000,9.41000,0.357828,-0.175452E-1,0.101030E-13,0.145048,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.127238,0.178098E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,99.8344,0.494716E-5,0.837312E-1,0.968447E-6,0.00000,0.00000,0.777887,0.00000
0.00000,8.50500,0.357590,-0.177162E-1,-0.160427E-13,0.950277E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.841211E-1,0.109066E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,65.4630,0.302961E-5,0.555772E-1,0.966669E-6,0.00000,0.00000,0.777370,0.00000
0.00000,8.64001,0.357391,-0.178610E-1,0.655032E-14,0.797834E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.709071E-1,0.887626E-2,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,54.9543,0.246563E-5,0.454781E-1,0.965177E-6,0.00000,0.00000,0.776937,0.00000
0.00000,7.73502,0.357283,-0.179401E-1,-0.187975E-13,0.432946E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.387761E-1,0.451847E-2,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,29.8468,0.125513E-5,0.338573E-1,0.964369E-6,0.00000,0.00000,0.776702,0.00000
0.00000,6.62000,0.357241,-0.179706E-1,0.102418E-13,0.166127E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.148275E-1,0.178522E-2,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,11.4648,0.495894E-6,0.177396E-1,0.964059E-6,0.00000,0.00000,0.776611,0.00000
0.00000,5.02499,0.357231,-0.179778E-1,-0.790687E-14,0.391370E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.360211E-2,0.311591E-3,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,2.70505,0.865532E-7,0.473470E-2,0.963986E-6,0.00000,0.00000,0.776590,0.00000
0.00000,4.14499,0.357225,-0.179825E-1,0.653167E-14,0.257254E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.257044E-2,0.210138E-5,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,1.77956,0.583716E-9,0.425405E-4,0.963938E-6,0.00000,0.00000,0.776576,0.00000
0.00000,6.19000,0.357178,-0.180172E-1,0.121396E-13,0.188667E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.188645E-1,0.224094E-5,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,13.0257,0.622482E-9,0.170591E-4,0.963585E-6,0.00000,0.00000,0.776474,0.00000
0.00000,6.64001,0.357121,-0.180590E-1,-0.129757E-14,0.227239E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.227216E-1,0.227212E-5,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,15.6820,0.631145E-9,0.141918E-4,0.963161E-6,0.00000,0.00000,0.776350,0.00000
0.00000,6.28000,0.357060,-0.181044E-1,-0.216181E-13,0.245510E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.245488E-1,0.224716E-5,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,16.9487,0.624211E-9,0.154982E-4,0.962703E-6,0.00000,0.00000,0.776217,0.00000
0.00000,5.74002,0.357013,-0.181387E-1,-0.203761E-13,0.185443E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.185417E-1,0.259509E-5,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,12.8086,0.720860E-9,0.240221E-4,0.962358E-6,0.00000,0.00000,0.776116,0.00000
0.00000,5.25500,0.356976,-0.181666E-1,-0.282240E-14,0.150206E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.150184E-1,0.217669E-5,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,10.3796,0.604635E-9,0.282049E-4,0.962078E-6,0.00000,0.00000,0.776034,0.00000
0.135417E-4,5.60001,0.356960,-0.181784E-1,-0.117120E-13,0.133692E-1,0.699581E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.133670E-1,0.222049E-5,0.417542E-1,0.699581E-2,0.699581E-2,0.00000,0.417542E-1,9.23538,0.616804E-9,0.314277E-4,0.961959E-6,0.00000,0.00000,0.776000,0.00000
0.135417E-4,5.38998,0.356975,-0.181669E-1,-0.145717E-14,0.121914E-1,0.183769E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.121766E-1,0.147134E-4,0.303731E-1,0.183769E-1,0.183769E-1,0.346945E-17,0.721273E-1,8.42341,0.408706E-8,0.208381E-3,0.962074E-6,0.00000,0.00000,0.776033,0.00000
0.135417E-4,5.38000,0.357011,-0.181406E-1,0.206328E-13,0.124402E-1,0.266559E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.124280E-1,0.122182E-4,0.220941E-1,0.266559E-1,0.266559E-1,-0.346945E-17,0.942214E-1,8.59546,0.339395E-8,0.157747E-3,0.962339E-6,0.00000,0.00000,0.776110,0.00000
0.135417E-4,5.32001,0.357059,-0.181046E-1,0.495437E-14,0.132375E-1,0.326782E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.126404E-1,0.597106E-3,0.160718E-1,0.326782E-1,0.326782E-1,0.00000,0.110293,9.14687,0.165863E-6,0.801783E-2,0.962702E-6,0.00000,0.00000,0.776216,0.00000
0.135417E-4,6.05502,0.357078,-0.180909E-1,0.113624E-13,0.296455E-1,0.370589E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.267325E-1,0.291300E-2,0.116911E-1,0.370589E-1,0.370589E-1,0.00000,0.121984,20.4701,0.809166E-6,0.385745E-1,0.962840E-6,0.00000,0.00000,0.776256,0.00000
0.135417E-4,7.72000,0.357045,-0.181154E-1,-0.228290E-14,0.535113E-1,0.402456E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.474354E-1,0.607587E-2,0.850438E-2,0.402456E-1,0.402456E-1,-0.138778E-16,0.130489,36.8906,0.168774E-5,0.597829E-1,0.962593E-6,0.00000,0.00000,0.776184,0.00000
0.135417E-4,9.67001,0.356977,-0.181657E-1,-0.561357E-14,0.697355E-1,0.425637E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.613624E-1,0.837304E-2,0.618631E-2,0.425637E-1,0.425637E-1,0.00000,0.136675,47.9861,0.232585E-5,0.585881E-1,0.962086E-6,0.00000,0.00000,0.776037,0.00000
